timestep,consumption_eur,consumption_sib,price_eur,price_sib
2011-09-27 12:00,85749.0,21255.0,1107.51,517.54
2011-09-27 13:00,86105.0,21208.0,1107.08,513.64
2011-09-27 14:00,85711.0,21432.0,1100.17,541.96
2011-09-27 15:00,84981.0,21766.0,1091.13,552.58
2011-09-27 16:00,84437.0,22107.0,1083.99,561.24
2011-09-27 17:00,84309.0,22113.0,1074.43,562.23
2011-09-27 18:00,85122.0,21566.0,1085.54,527.23
2011-09-27 19:00,87390.0,20701.0,1098.79,487.04
2011-09-27 20:00,87944.0,20043.0,1085.69,475.91
2011-09-27 21:00,85411.0,19655.0,1078.58,469.86
2011-09-27 22:00,81011.0,19366.0,1029.76,468.87
2011-09-27 23:00,76458.0,19348.0,913.54,467.53
2011-09-28 00:00,73172.0,19425.0,824.37,455.51
2011-09-28 01:00,70846.0,19678.0,786.29,460.14
2011-09-28 02:00,69654.0,20052.0,696.41,467.42
2011-09-28 03:00,69750.0,20583.0,693.64,500.73
2011-09-28 04:00,70771.0,21140.0,728.48,531.23
2011-09-28 05:00,73739.0,21606.0,844.27,539.91
2011-09-28 06:00,78154.0,21812.0,945.61,545.31
2011-09-28 07:00,81664.0,21791.0,1064.77,547.11
2011-09-28 08:00,85717.0,21618.0,1120.31,531.43
2011-09-28 09:00,87912.0,21518.0,1135.79,523.56
2011-09-28 10:00,88180.0,21512.0,1140.19,525.26
2011-09-28 11:00,87379.0,21494.0,1135.7,525.87
2011-09-28 12:00,86666.0,21440.0,1134.82,523.09
2011-09-28 13:00,87029.0,21365.0,1133.51,521.45
2011-09-28 14:00,86601.0,21496.0,1125.95,524.46
2011-09-28 15:00,85823.0,21824.0,1116.8,531.09
2011-09-28 16:00,85392.0,22188.0,1111.51,541.15
2011-09-28 17:00,85278.0,22310.0,1117.12,547.91
2011-09-28 18:00,85904.0,21842.0,1123.1,509.41
2011-09-28 19:00,88174.0,21017.0,1130.81,485.88
2011-09-28 20:00,88367.0,20405.0,1115.69,467.27
2011-09-28 21:00,85897.0,20044.0,1089.85,461.75
2011-09-28 22:00,81460.0,19726.0,1034.41,460.61
2011-09-28 23:00,76510.0,19667.0,862.17,458.85
2011-09-29 00:00,73248.0,19644.0,794.57,452.93
2011-09-29 01:00,70980.0,19800.0,736.1,459.8
2011-09-29 02:00,69897.0,20224.0,643.5,491.58
2011-09-29 03:00,69940.0,20797.0,639.86,499.49
2011-09-29 04:00,70907.0,21299.0,714.63,527.49
2011-09-29 05:00,73783.0,21774.0,822.18,589.33
2011-09-29 06:00,78595.0,21934.0,946.75,593.17
2011-09-29 07:00,81951.0,21799.0,1085.29,540.2
2011-09-29 08:00,85904.0,21725.0,1127.24,538.2
2011-09-29 09:00,88002.0,21641.0,1164.69,531.64
2011-09-29 10:00,88179.0,21594.0,1160.76,531.09
2011-09-29 11:00,87274.0,21561.0,1149.2,527.7
2011-09-29 12:00,86499.0,21497.0,1143.31,521.34
2011-09-29 13:00,86687.0,21523.0,1153.07,523.55
2011-09-29 14:00,86277.0,21568.0,1144.35,526.72
2011-09-29 15:00,85647.0,21804.0,1138.42,530.42
2011-09-29 16:00,85173.0,22228.0,1130.63,550.77
2011-09-29 17:00,85040.0,22325.0,1127.11,556.66
2011-09-29 18:00,86006.0,21842.0,1142.01,547.58
2011-09-29 19:00,88466.0,21094.0,1158.05,471.56
2011-09-29 20:00,88871.0,20479.0,1159.36,462.97
2011-09-29 21:00,86170.0,20091.0,1141.79,457.14
2011-09-29 22:00,81833.0,19780.0,1044.25,455.92
2011-09-29 23:00,77160.0,19739.0,887.38,454.35
2011-09-30 00:00,73258.0,19727.0,775.32,452.92
2011-09-30 01:00,71257.0,19915.0,737.82,453.77
2011-09-30 02:00,70027.0,20290.0,620.78,487.21
2011-09-30 03:00,69938.0,20825.0,619.84,495.78
2011-09-30 04:00,70888.0,21281.0,675.18,513.6
2011-09-30 05:00,73852.0,21745.0,781.07,524.07
2011-09-30 06:00,78828.0,21876.0,940.37,527.66
2011-09-30 07:00,82231.0,21923.0,1073.28,533.53
2011-09-30 08:00,86098.0,21612.0,1123.21,524.0
2011-09-30 09:00,88129.0,21530.0,1141.32,520.74
2011-09-30 10:00,88106.0,21452.0,1139.81,519.87
2011-09-30 11:00,87296.0,21443.0,1140.22,519.57
2011-09-30 12:00,86504.0,21388.0,1141.38,517.51
2011-09-30 13:00,86757.0,21316.0,1146.29,515.74
2011-09-30 14:00,86213.0,21502.0,1140.63,518.84
2011-09-30 15:00,85311.0,21782.0,1124.16,571.61
2011-09-30 16:00,84681.0,22044.0,1119.27,549.22
2011-09-30 17:00,84538.0,22119.0,1119.43,538.06
2011-09-30 18:00,85716.0,21651.0,1126.28,555.3
2011-09-30 19:00,88157.0,20977.0,1136.87,477.81
2011-09-30 20:00,88532.0,20362.0,1127.21,458.9
2011-09-30 21:00,86161.0,20043.0,1127.25,454.51
2011-09-30 22:00,82028.0,19709.0,1071.37,453.34
2011-09-30 23:00,77411.0,19661.0,923.51,452.02
2011-10-01 00:00,74094.0,19165.0,873.33,465.23
2011-10-01 01:00,71923.0,19384.0,796.23,465.79
2011-10-01 02:00,70473.0,19712.0,743.54,471.15
2011-10-01 03:00,70354.0,20078.0,751.3,472.12
2011-10-01 04:00,70962.0,20428.0,776.57,504.61
2011-10-01 05:00,72326.0,20929.0,797.69,500.2
2011-10-01 06:00,74064.0,21261.0,831.14,506.55
2011-10-01 07:00,75568.0,21301.0,914.23,520.33
2011-10-01 08:00,78367.0,21144.0,1004.43,509.26
2011-10-01 09:00,80646.0,20956.0,1038.22,503.38
2011-10-01 10:00,82131.0,20754.0,1049.09,479.64
2011-10-01 11:00,82035.0,20687.0,1049.43,482.14
2011-10-01 12:00,81470.0,20625.0,1042.22,497.02
2011-10-01 13:00,81005.0,20671.0,1037.17,497.09
2011-10-01 14:00,80727.0,20966.0,1034.05,504.35
2011-10-01 15:00,80503.0,21491.0,1035.0,567.4
2011-10-01 16:00,80728.0,21907.0,1037.52,558.3
2011-10-01 17:00,81268.0,21883.0,1043.03,563.77
2011-10-01 18:00,82892.0,21350.0,1084.62,543.31
2011-10-01 19:00,85742.0,20572.0,1134.33,496.28
2011-10-01 20:00,86387.0,19853.0,1168.93,471.77
2011-10-01 21:00,84274.0,19533.0,1093.22,466.44
2011-10-01 22:00,80196.0,19151.0,1032.68,463.81
2011-10-01 23:00,75718.0,19152.0,931.0,462.44
2011-10-02 00:00,72619.0,19203.0,916.28,461.84
2011-10-02 01:00,70404.0,19277.0,813.81,461.26
2011-10-02 02:00,69109.0,19534.0,790.43,465.89
2011-10-02 03:00,68846.0,19873.0,776.63,467.91
2011-10-02 04:00,68824.0,20250.0,746.17,493.98
2011-10-02 05:00,69624.0,20720.0,765.25,495.35
2011-10-02 06:00,71018.0,21004.0,739.22,503.57
2011-10-02 07:00,72482.0,21040.0,813.94,506.58
2011-10-02 08:00,75140.0,20885.0,924.68,503.5
2011-10-02 09:00,77774.0,20794.0,1011.69,500.04
2011-10-02 10:00,79434.0,20681.0,1027.51,496.88
2011-10-02 11:00,79636.0,20621.0,1028.49,494.77
2011-10-02 12:00,79681.0,20587.0,1031.16,495.41
2011-10-02 13:00,79438.0,20681.0,1022.18,496.46
2011-10-02 14:00,79453.0,20984.0,1020.51,502.41
2011-10-02 15:00,79361.0,21460.0,1016.65,514.11
2011-10-02 16:00,79836.0,21871.0,1026.06,531.37
2011-10-02 17:00,81104.0,21919.0,1040.63,552.77
2011-10-02 18:00,83276.0,21461.0,1107.85,525.25
2011-10-02 19:00,86339.0,20599.0,1161.11,481.64
2011-10-02 20:00,86646.0,19882.0,1168.51,470.07
2011-10-02 21:00,84370.0,19548.0,1091.01,465.7
2011-10-02 22:00,80096.0,19168.0,1039.63,462.6
2011-10-02 23:00,75506.0,19186.0,926.38,461.85
2011-10-03 00:00,73295.0,19376.0,846.98,456.89
2011-10-03 01:00,71219.0,19624.0,794.6,458.32
2011-10-03 02:00,70141.0,20001.0,712.95,464.76
2011-10-03 03:00,69997.0,20523.0,675.25,496.13
2011-10-03 04:00,71188.0,21139.0,746.39,516.33
2011-10-03 05:00,74108.0,21703.0,831.05,539.79
2011-10-03 06:00,78702.0,21975.0,909.18,548.23
2011-10-03 07:00,83759.0,21941.0,1075.0,550.88
2011-10-03 08:00,87506.0,21656.0,1128.01,557.25
2011-10-03 09:00,89900.0,21627.0,1158.67,550.62
2011-10-03 10:00,90449.0,21636.0,1175.35,551.4
2011-10-03 11:00,89442.0,21607.0,1152.43,551.13
2011-10-03 12:00,89125.0,21544.0,1147.8,534.63
2011-10-03 13:00,89357.0,21537.0,1152.89,531.83
2011-10-03 14:00,88995.0,21632.0,1152.85,534.36
2011-10-03 15:00,88416.0,22063.0,1132.8,599.47
2011-10-03 16:00,88144.0,22377.0,1133.63,608.67
2011-10-03 17:00,87686.0,22434.0,1130.38,590.33
2011-10-03 18:00,88855.0,22014.0,1140.03,586.7
2011-10-03 19:00,91104.0,21114.0,1169.01,529.39
2011-10-03 20:00,90773.0,20356.0,1166.04,501.9
2011-10-03 21:00,88065.0,19852.0,1125.8,472.51
2011-10-03 22:00,83590.0,19613.0,1024.42,464.75
2011-10-03 23:00,78435.0,19596.0,900.44,463.99
2011-10-04 00:00,74519.0,19452.0,746.29,421.01
2011-10-04 01:00,72197.0,19713.0,612.17,423.25
2011-10-04 02:00,71159.0,20408.0,558.83,439.72
2011-10-04 03:00,71130.0,21009.0,540.64,456.96
2011-10-04 04:00,72490.0,21475.0,594.72,491.76
2011-10-04 05:00,74783.0,21695.0,741.11,513.19
2011-10-04 06:00,79528.0,21832.0,836.88,527.89
2011-10-04 07:00,84484.0,21776.0,985.28,527.91
2011-10-04 08:00,87873.0,21576.0,1055.1,515.42
2011-10-04 09:00,90115.0,21467.0,1100.25,493.48
2011-10-04 10:00,90373.0,21370.0,1099.66,489.85
2011-10-04 11:00,89476.0,21308.0,1074.63,489.74
2011-10-04 12:00,88959.0,21484.0,1097.31,483.85
2011-10-04 13:00,89291.0,21470.0,1104.14,484.75
2011-10-04 14:00,88948.0,21673.0,1101.48,512.28
2011-10-04 15:00,88304.0,21942.0,1077.89,531.98
2011-10-04 16:00,87973.0,22369.0,1073.37,558.91
2011-10-04 17:00,87670.0,22334.0,1068.37,558.76
2011-10-04 18:00,89077.0,21699.0,1077.36,520.6
2011-10-04 19:00,90966.0,20800.0,1107.66,477.56
2011-10-04 20:00,90594.0,20163.0,1087.75,455.29
2011-10-04 21:00,87897.0,19901.0,1058.69,446.94
2011-10-04 22:00,83272.0,19724.0,946.38,442.98
2011-10-04 23:00,78266.0,19666.0,838.42,407.92
2011-10-05 00:00,75272.0,19520.0,757.22,424.87
2011-10-05 01:00,73133.0,19720.0,652.64,426.03
2011-10-05 02:00,71920.0,20401.0,610.26,445.17
2011-10-05 03:00,71865.0,20876.0,601.07,455.98
2011-10-05 04:00,72956.0,21316.0,619.9,485.67
2011-10-05 05:00,75401.0,21533.0,787.7,495.59
2011-10-05 06:00,80160.0,21675.0,870.4,510.64
2011-10-05 07:00,85267.0,21613.0,996.57,509.5
2011-10-05 08:00,89045.0,21409.0,1102.87,516.56
2011-10-05 09:00,91387.0,21261.0,1140.07,498.77
2011-10-05 10:00,91827.0,21209.0,1154.97,495.02
2011-10-05 11:00,90843.0,21173.0,1123.94,496.32
2011-10-05 12:00,90465.0,21320.0,1131.85,489.1
2011-10-05 13:00,90554.0,21349.0,1132.55,488.72
2011-10-05 14:00,89868.0,21490.0,1119.89,516.9
2011-10-05 15:00,89094.0,21894.0,1104.6,517.5
2011-10-05 16:00,88803.0,22817.0,1103.06,608.91
2011-10-05 17:00,88686.0,22765.0,1103.64,593.77
2011-10-05 18:00,90323.0,21554.0,1114.63,491.59
2011-10-05 19:00,91667.0,20731.0,1127.22,487.76
2011-10-05 20:00,91039.0,20276.0,1106.83,452.73
2011-10-05 21:00,88306.0,19961.0,1085.28,446.61
2011-10-05 22:00,83701.0,19642.0,984.03,437.12
2011-10-05 23:00,78926.0,19566.0,863.74,433.94
2011-10-06 00:00,75136.0,19387.0,791.05,470.26
2011-10-06 01:00,72820.0,19556.0,646.0,469.95
2011-10-06 02:00,71898.0,19881.0,619.4,475.99
2011-10-06 03:00,71793.0,20601.0,614.08,500.75
2011-10-06 04:00,72857.0,21315.0,660.86,516.92
2011-10-06 05:00,75246.0,21749.0,780.4,567.79
2011-10-06 06:00,79858.0,21903.0,883.76,562.1
2011-10-06 07:00,84983.0,21865.0,1055.18,591.69
2011-10-06 08:00,88720.0,21663.0,1133.38,595.71
2011-10-06 09:00,90953.0,21487.0,1175.01,595.38
2011-10-06 10:00,91427.0,21406.0,1221.32,582.76
2011-10-06 11:00,90620.0,21346.0,1168.42,581.67
2011-10-06 12:00,90013.0,21375.0,1158.61,560.01
2011-10-06 13:00,90330.0,21480.0,1177.36,560.13
2011-10-06 14:00,89828.0,21856.0,1171.5,552.65
2011-10-06 15:00,89112.0,22686.0,1144.29,643.26
2011-10-06 16:00,88960.0,23124.0,1157.3,708.65
2011-10-06 17:00,88989.0,23048.0,1131.12,713.13
2011-10-06 18:00,90630.0,22356.0,1154.77,693.86
2011-10-06 19:00,92016.0,21100.0,1191.25,567.12
2011-10-06 20:00,90994.0,20178.0,1211.98,520.33
2011-10-06 21:00,88324.0,19588.0,1131.99,476.29
2011-10-06 22:00,83673.0,19332.0,1019.19,484.69
2011-10-06 23:00,78873.0,19211.0,865.72,481.35
2011-10-07 00:00,74642.0,19441.0,784.85,467.68
2011-10-07 01:00,72804.0,19661.0,637.84,469.21
2011-10-07 02:00,71472.0,19914.0,595.9,474.47
2011-10-07 03:00,71459.0,20726.0,584.9,501.05
2011-10-07 04:00,72555.0,21443.0,601.1,513.26
2011-10-07 05:00,74886.0,21814.0,783.73,541.46
2011-10-07 06:00,79544.0,22002.0,874.6,558.08
2011-10-07 07:00,84110.0,21924.0,1042.02,559.37
2011-10-07 08:00,87499.0,21719.0,1088.65,562.02
2011-10-07 09:00,89800.0,21506.0,1139.64,546.65
2011-10-07 10:00,90037.0,21429.0,1147.41,546.14
2011-10-07 11:00,89147.0,21386.0,1112.12,544.08
2011-10-07 12:00,88603.0,21466.0,1107.47,522.05
2011-10-07 13:00,88780.0,21509.0,1118.22,522.38
2011-10-07 14:00,88214.0,21741.0,1106.81,530.51
2011-10-07 15:00,87310.0,22236.0,1105.42,548.41
2011-10-07 16:00,86831.0,22846.0,1102.53,600.61
2011-10-07 17:00,86659.0,22442.0,1108.22,554.75
2011-10-07 18:00,88327.0,21944.0,1116.3,541.64
2011-10-07 19:00,90356.0,21123.0,1156.23,528.69
2011-10-07 20:00,89781.0,20339.0,1124.41,508.72
2011-10-07 21:00,86893.0,19736.0,1086.83,495.98
2011-10-07 22:00,82295.0,19292.0,994.13,468.72
2011-10-07 23:00,78036.0,19141.0,876.18,471.48
2011-10-08 00:00,74266.0,19654.0,825.54,433.81
2011-10-08 01:00,72084.0,19746.0,767.22,433.25
2011-10-08 02:00,71077.0,19603.0,746.41,436.11
2011-10-08 03:00,70956.0,20044.0,748.44,437.11
2011-10-08 04:00,70698.0,20482.0,713.67,447.26
2011-10-08 05:00,71961.0,20983.0,754.2,523.91
2011-10-08 06:00,73998.0,21318.0,803.57,568.61
2011-10-08 07:00,76432.0,21338.0,894.1,578.21
2011-10-08 08:00,79075.0,21211.0,962.6,588.78
2011-10-08 09:00,81324.0,21028.0,1050.58,572.82
2011-10-08 10:00,82189.0,20874.0,1068.37,559.98
2011-10-08 11:00,81922.0,20793.0,1065.15,525.81
2011-10-08 12:00,81819.0,20810.0,1067.98,517.36
2011-10-08 13:00,81388.0,20888.0,1055.56,531.04
2011-10-08 14:00,80946.0,21229.0,993.55,570.26
2011-10-08 15:00,80795.0,21732.0,945.53,621.96
2011-10-08 16:00,80966.0,22114.0,954.46,641.15
2011-10-08 17:00,81933.0,22075.0,1003.77,685.49
2011-10-08 18:00,84318.0,21578.0,1084.35,660.68
2011-10-08 19:00,86604.0,20766.0,1110.91,604.51
2011-10-08 20:00,86460.0,20109.0,1103.64,520.88
2011-10-08 21:00,83961.0,19582.0,1080.77,456.21
2011-10-08 22:00,80094.0,19095.0,1008.09,434.74
2011-10-08 23:00,75995.0,18961.0,876.01,433.49
2011-10-09 00:00,74120.0,19693.0,802.42,413.4
2011-10-09 01:00,71993.0,19783.0,727.95,413.52
2011-10-09 02:00,70923.0,20210.0,671.08,411.5
2011-10-09 03:00,70540.0,20616.0,633.31,446.24
2011-10-09 04:00,70806.0,20862.0,632.69,453.51
2011-10-09 05:00,71523.0,21189.0,704.07,475.93
2011-10-09 06:00,72622.0,21470.0,650.95,490.63
2011-10-09 07:00,73599.0,21502.0,718.12,492.6
2011-10-09 08:00,75808.0,21191.0,786.46,495.81
2011-10-09 09:00,78287.0,21171.0,922.23,494.82
2011-10-09 10:00,79883.0,21014.0,961.79,489.15
2011-10-09 11:00,80121.0,20928.0,964.31,486.8
2011-10-09 12:00,80162.0,21220.0,961.49,488.31
2011-10-09 13:00,79956.0,21354.0,960.32,488.69
2011-10-09 14:00,79877.0,21606.0,959.77,492.09
2011-10-09 15:00,79982.0,21998.0,958.78,539.46
2011-10-09 16:00,80931.0,22419.0,978.67,591.31
2011-10-09 17:00,82451.0,22301.0,1024.51,604.38
2011-10-09 18:00,84946.0,21849.0,1051.2,521.89
2011-10-09 19:00,87383.0,20916.0,1104.29,501.99
2011-10-09 20:00,87047.0,20220.0,1082.66,480.78
2011-10-09 21:00,84282.0,19945.0,1031.8,451.7
2011-10-09 22:00,80284.0,19729.0,954.72,446.48
2011-10-09 23:00,76433.0,19718.0,858.31,445.19
2011-10-10 00:00,73710.0,19731.0,805.25,452.08
2011-10-10 01:00,71804.0,19991.0,658.15,453.83
2011-10-10 02:00,70971.0,20282.0,627.56,459.38
2011-10-10 03:00,70880.0,20974.0,574.1,479.68
2011-10-10 04:00,71826.0,21734.0,615.45,520.3
2011-10-10 05:00,74672.0,22240.0,708.77,542.81
2011-10-10 06:00,78470.0,22507.0,798.87,566.83
2011-10-10 07:00,83697.0,22526.0,936.98,553.94
2011-10-10 08:00,87851.0,22356.0,1069.08,545.8
2011-10-10 09:00,90236.0,22208.0,1088.63,526.48
2011-10-10 10:00,90568.0,22176.0,1100.09,538.3
2011-10-10 11:00,89622.0,22197.0,1061.12,538.44
2011-10-10 12:00,88828.0,22156.0,1050.19,524.26
2011-10-10 13:00,88986.0,22237.0,1054.19,510.79
2011-10-10 14:00,88401.0,22386.0,1048.45,542.2
2011-10-10 15:00,87580.0,22649.0,1034.88,577.86
2011-10-10 16:00,87012.0,23303.0,1029.12,630.05
2011-10-10 17:00,87298.0,23145.0,1051.04,596.85
2011-10-10 18:00,88725.0,22319.0,1044.21,543.39
2011-10-10 19:00,91093.0,21549.0,1062.14,490.76
2011-10-10 20:00,90225.0,20850.0,1039.28,477.04
2011-10-10 21:00,86889.0,20386.0,1010.3,472.9
2011-10-10 22:00,81507.0,20046.0,923.82,455.31
2011-10-10 23:00,77866.0,19963.0,800.37,451.66
2011-10-11 00:00,74158.0,19922.0,706.77,455.51
2011-10-11 01:00,72130.0,20136.0,584.36,459.86
2011-10-11 02:00,71584.0,20601.0,516.36,480.69
2011-10-11 03:00,71448.0,21228.0,508.63,486.18
2011-10-11 04:00,72636.0,21639.0,578.36,512.11
2011-10-11 05:00,75414.0,22101.0,698.87,516.52
2011-10-11 06:00,78512.0,22347.0,773.79,521.15
2011-10-11 07:00,83284.0,22289.0,914.43,523.77
2011-10-11 08:00,86639.0,22075.0,1001.84,520.93
2011-10-11 09:00,89537.0,21943.0,1038.64,514.23
2011-10-11 10:00,89783.0,21884.0,1047.57,513.28
2011-10-11 11:00,88452.0,21886.0,1028.96,512.46
2011-10-11 12:00,87726.0,21899.0,1020.44,512.63
2011-10-11 13:00,87928.0,21970.0,1022.29,500.05
2011-10-11 14:00,87643.0,22166.0,1022.94,539.55
2011-10-11 15:00,86864.0,22473.0,1012.6,569.55
2011-10-11 16:00,86743.0,22803.0,1003.48,615.98
2011-10-11 17:00,86811.0,22667.0,1000.66,543.65
2011-10-11 18:00,88845.0,22087.0,1020.49,536.99
2011-10-11 19:00,91144.0,21312.0,1049.5,496.09
2011-10-11 20:00,90238.0,20688.0,1052.53,480.75
2011-10-11 21:00,87023.0,20205.0,1019.04,476.42
2011-10-11 22:00,82026.0,19857.0,891.04,460.35
2011-10-11 23:00,77833.0,19855.0,810.48,458.54
2011-10-12 00:00,74547.0,19487.0,703.77,480.18
2011-10-12 01:00,72320.0,19713.0,620.77,482.33
2011-10-12 02:00,71293.0,20278.0,544.77,494.59
2011-10-12 03:00,71389.0,21068.0,533.02,512.02
2011-10-12 04:00,72717.0,21775.0,600.21,523.95
2011-10-12 05:00,75473.0,22186.0,697.83,538.96
2011-10-12 06:00,78977.0,22351.0,768.49,544.63
2011-10-12 07:00,84111.0,22295.0,934.38,543.5
2011-10-12 08:00,87115.0,22041.0,997.11,539.26
2011-10-12 09:00,89651.0,22040.0,1033.08,534.96
2011-10-12 10:00,90031.0,21991.0,1064.21,534.7
2011-10-12 11:00,89301.0,21912.0,1042.53,532.76
2011-10-12 12:00,88676.0,21862.0,1037.23,530.39
2011-10-12 13:00,88918.0,21863.0,1045.93,525.47
2011-10-12 14:00,88560.0,22134.0,1046.49,530.05
2011-10-12 15:00,88225.0,22406.0,1034.7,537.5
2011-10-12 16:00,87451.0,22798.0,1006.6,562.9
2011-10-12 17:00,87187.0,22565.0,995.85,558.07
2011-10-12 18:00,88996.0,22052.0,998.82,538.52
2011-10-12 19:00,91147.0,21350.0,1049.79,523.33
2011-10-12 20:00,90203.0,20545.0,1034.87,506.95
2011-10-12 21:00,86851.0,20102.0,997.32,469.46
2011-10-12 22:00,82309.0,20104.0,897.75,451.87
2011-10-12 23:00,77815.0,20050.0,805.33,444.32
2011-10-13 00:00,74923.0,20048.0,753.42,408.74
2011-10-13 01:00,72548.0,19952.0,625.65,464.1
2011-10-13 02:00,71516.0,20185.0,567.02,536.06
2011-10-13 03:00,71645.0,20970.0,569.46,552.76
2011-10-13 04:00,73087.0,21638.0,620.8,569.32
2011-10-13 05:00,75606.0,22101.0,709.77,584.0
2011-10-13 06:00,78954.0,22160.0,789.4,588.7
2011-10-13 07:00,84255.0,22097.0,943.77,592.52
2011-10-13 08:00,87742.0,21893.0,998.08,579.87
2011-10-13 09:00,89574.0,21726.0,1021.7,574.66
2011-10-13 10:00,90100.0,21675.0,1038.55,563.78
2011-10-13 11:00,89452.0,21625.0,1022.22,563.69
2011-10-13 12:00,88970.0,21553.0,1025.19,562.37
2011-10-13 13:00,89195.0,21582.0,1021.4,567.44
2011-10-13 14:00,88911.0,21835.0,1029.5,570.81
2011-10-13 15:00,88592.0,22289.0,1015.76,580.79
2011-10-13 16:00,88596.0,22744.0,1016.34,653.12
2011-10-13 17:00,88655.0,22533.0,1007.81,672.6
2011-10-13 18:00,90216.0,21992.0,1012.33,583.49
2011-10-13 19:00,91796.0,21121.0,1029.22,564.39
2011-10-13 20:00,90450.0,20390.0,1016.57,537.98
2011-10-13 21:00,87158.0,19846.0,990.35,517.65
2011-10-13 22:00,82879.0,19784.0,937.58,464.6
2011-10-13 23:00,78448.0,19884.0,789.7,457.27
2011-10-14 00:00,75365.0,19910.0,769.84,456.32
2011-10-14 01:00,73217.0,19897.0,657.52,464.62
2011-10-14 02:00,72539.0,20195.0,644.7,472.28
2011-10-14 03:00,72556.0,20865.0,624.56,491.43
2011-10-14 04:00,73904.0,21559.0,660.01,502.32
2011-10-14 05:00,76413.0,21994.0,787.31,504.66
2011-10-14 06:00,79582.0,22122.0,833.4,522.71
2011-10-14 07:00,84696.0,22016.0,979.65,533.0
2011-10-14 08:00,88026.0,21846.0,1018.87,507.11
2011-10-14 09:00,89855.0,21633.0,1050.11,497.84
2011-10-14 10:00,90040.0,21627.0,1059.31,497.41
2011-10-14 11:00,89133.0,21618.0,1034.97,496.71
2011-10-14 12:00,88272.0,21574.0,1021.38,495.28
2011-10-14 13:00,88664.0,21595.0,1028.71,497.7
2011-10-14 14:00,88443.0,21780.0,1033.55,506.95
2011-10-14 15:00,87831.0,22299.0,1023.04,517.22
2011-10-14 16:00,87946.0,22561.0,1023.76,557.67
2011-10-14 17:00,88007.0,22393.0,1022.84,545.62
2011-10-14 18:00,90468.0,21894.0,1047.52,521.9
2011-10-14 19:00,92030.0,21142.0,1152.5,499.56
2011-10-14 20:00,90313.0,20465.0,1041.45,485.73
2011-10-14 21:00,87485.0,20166.0,1029.75,480.32
2011-10-14 22:00,82465.0,19778.0,939.4,460.49
2011-10-14 23:00,78025.0,19741.0,829.19,456.87
2011-10-15 00:00,76623.0,19568.0,875.88,456.12
2011-10-15 01:00,74202.0,19669.0,812.55,456.33
2011-10-15 02:00,72980.0,19977.0,738.16,471.36
2011-10-15 03:00,72686.0,20534.0,689.58,482.99
2011-10-15 04:00,72985.0,21041.0,692.35,492.0
2011-10-15 05:00,74109.0,21513.0,718.88,493.14
2011-10-15 06:00,76327.0,21746.0,818.84,509.57
2011-10-15 07:00,79141.0,21699.0,916.39,513.08
2011-10-15 08:00,82690.0,21604.0,990.01,510.79
2011-10-15 09:00,84702.0,21493.0,1023.53,509.68
2011-10-15 10:00,85617.0,21364.0,1045.61,496.5
2011-10-15 11:00,85137.0,21344.0,1038.2,496.07
2011-10-15 12:00,84465.0,21369.0,1023.33,496.11
2011-10-15 13:00,84139.0,21470.0,1018.81,497.36
2011-10-15 14:00,83806.0,21800.0,1015.88,519.95
2011-10-15 15:00,83826.0,22418.0,1015.78,547.7
2011-10-15 16:00,84035.0,22616.0,1017.97,567.22
2011-10-15 17:00,85116.0,22347.0,1022.02,554.14
2011-10-15 18:00,88013.0,21755.0,1054.34,522.99
2011-10-15 19:00,89776.0,21122.0,1150.43,493.28
2011-10-15 20:00,88312.0,20243.0,1072.08,481.64
2011-10-15 21:00,85876.0,19937.0,1007.18,475.98
2011-10-15 22:00,81723.0,19536.0,987.55,456.54
2011-10-15 23:00,77093.0,19509.0,839.33,454.55
2011-10-16 00:00,76132.0,19622.0,854.09,449.0
2011-10-16 01:00,73608.0,19705.0,745.96,449.31
2011-10-16 02:00,72622.0,19963.0,684.27,463.49
2011-10-16 03:00,72234.0,20339.0,655.97,465.36
2011-10-16 04:00,72468.0,20709.0,646.7,467.75
2011-10-16 05:00,73242.0,21185.0,668.16,469.59
2011-10-16 06:00,74776.0,21524.0,706.55,500.5
2011-10-16 07:00,77197.0,21563.0,825.18,502.75
2011-10-16 08:00,80261.0,21480.0,913.8,502.2
2011-10-16 09:00,82607.0,21431.0,962.46,501.33
2011-10-16 10:00,83843.0,21254.0,986.85,500.13
2011-10-16 11:00,83697.0,21289.0,981.1,499.57
2011-10-16 12:00,83182.0,21264.0,974.9,498.75
2011-10-16 13:00,82919.0,21355.0,971.38,487.62
2011-10-16 14:00,82825.0,21755.0,972.67,506.79
2011-10-16 15:00,82895.0,22209.0,974.04,520.74
2011-10-16 16:00,83465.0,22806.0,979.35,563.87
2011-10-16 17:00,84978.0,22108.0,982.7,598.55
2011-10-16 18:00,88291.0,21833.0,1036.77,495.57
2011-10-16 19:00,90075.0,21220.0,1159.35,476.56
2011-10-16 20:00,88775.0,20450.0,1055.49,474.65
2011-10-16 21:00,86220.0,20121.0,999.15,452.88
2011-10-16 22:00,81746.0,19796.0,958.94,450.16
2011-10-16 23:00,76925.0,19761.0,819.23,448.0
2011-10-17 00:00,76475.0,19429.0,834.1,469.12
2011-10-17 01:00,73863.0,19628.0,697.58,473.21
2011-10-17 02:00,72887.0,20021.0,657.5,477.76
2011-10-17 03:00,73044.0,20864.0,638.82,508.45
